1	0	0
1	0.00694444449618459	0.00694444449618459
1	0.0138888889923692	0.0138888889923692
1	0.0208333339542151	0.0208333339542151
1	0.0277777779847384	0.0277777779847384
1	0.0347222238779068	0.0347222238779068
1	0.0416666679084301	0.0416666679084301
1	0.0486111119389534	0.0486111119389534
1	0.0555555559694767	0.0555555559694767
1	0.0625000000000000	0.0625000000000000
1	0.0694444477558136	0.0694444477558136
1	0.0763888880610466	0.0763888880610466
1	0.0833333358168602	0.0833333358168602
1	0.0902777761220932	0.0902777761220932
1	0.0972222238779068	0.0972222238779068
1	0.104166664183140	0.104166664183140
1	0.111111111938953	0.111111111938953
1	0.118055552244186	0.118055552244186
1	0.125000000000000	0.125000000000000
1	0.131944447755814	0.131944447755814
1	0.138888895511627	0.138888895511627
1	0.145833328366280	0.145833328366280
1	0.152777776122093	0.152777776122093
1	0.159722223877907	0.159722223877907
1	0.166666671633720	0.166666671633720
1	0.173611104488373	0.173611104488373
1	0.180555552244186	0.180555552244186
1	0.187500000000000	0.187500000000000
1	0.194444447755814	0.194444447755814
1	0.201388895511627	0.201388895511627
1	0.208333328366280	0.208333328366280
1	0.215277776122093	0.215277776122093
1	0.222222223877907	0.222222223877907
1	0.229166671633720	0.229166671633720
1	0.236111104488373	0.236111104488373
1	0.243055552244186	0.243055552244186
1	0.250000000000000	0.250000000000000
1	0.256944447755814	0.256944447755814
1	0.263888895511627	0.263888895511627
1	0.270833343267441	0.270833343267441
1	0.277777791023254	0.277777791023254
1	0.284722208976746	0.284722208976746
1	0.291666656732559	0.291666656732559
1	0.298611104488373	0.298611104488373
1	0.305555552244186	0.305555552244186
1	0.312500000000000	0.312500000000000
1	0.319444447755814	0.319444447755814
1	0.326388895511627	0.326388895511627
1	0.333333343267441	0.333333343267441
1	0.340277791023254	0.340277791023254
1	0.347222208976746	0.347222208976746
1	0.354166656732559	0.354166656732559
1	0.361111104488373	0.361111104488373
1	0.368055552244186	0.368055552244186
1	0.375000000000000	0.375000000000000
1	0.381944447755814	0.381944447755814
1	0.388888895511627	0.388888895511627
1	0.395833343267441	0.395833343267441
1	0.402777791023254	0.402777791023254
1	0.409722208976746	0.409722208976746
1	0.416666656732559	0.416666656732559
1	0.423611104488373	0.423611104488373
1	0.430555552244186	0.430555552244186
1	0.437500000000000	0.437500000000000
1	0.444444447755814	0.444444447755814
1	0.451388895511627	0.451388895511627
1	0.458333343267441	0.458333343267441
1	0.465277791023254	0.465277791023254
1	0.472222208976746	0.472222208976746
1	0.479166656732559	0.479166656732559
1	0.486111104488373	0.486111104488373
1	0.493055552244186	0.493055552244186
1	0.500000000000000	0.500000000000000
