1	0.007385868	0.007536613	0.007390978	0.00784792	0.00790308	0.00804419	0.007447998	0.007876764	0.007681056	0.007824	0.007863912	0.007127788	0.004891766	0.00484523	0.004817572	0.004248544	0.00373274	0.003288586	0.0030591	0.0030678	0.003182712	0.005145834	0.005646015	0.00637875	0.00565904	0.00589941	0.006318403	0.007393232	0.005340967	0.007574736	0.007329683	0.005783935	0.007022808	0.008443785	0.00951	0.009635846	0.00978592	0.010023744	0.00878536
2	0.030322572	0.031547154	0.032334222	0.03331684	0.03383604	0.034631805	0.03515079	0.041457201	0.038333012	0.040121472	0.02933364	0.036348588	0.032959954	0.033823829	0.038509628	0.042918544	0.05861746	0.050840314	0.049679784	0.053492206	0.046394148	0.036361827	0.035371521	0.051809625	0.054196576	0.053184681	0.049108969	0.02727984	0.037041186	0.05076176	0.073090293	0.03975282	0.044522033	0.065741402	0.044485498	0.054395469	0.071143454	0.04128115	0.077087938
3	0.002576224	0.003783986	0.004955196	0.00245116	0.00538704	0.006675633	0.002580162	0.005115729	0.001868644	0.002743616	0.001393868	0.00302644	0.002037374	0.003597841	0.001691824	0.001969592	0.00138556	0.000755762	0.002171961	0.002055426	0.000540653	0.000702644	0.000569688	0.00265275	0.002483968	0.005489451	0.002142504	0.002214016	0.00275912	0.00295728	0.001679008	0.004829824	0.005862808	0.003120861	0.002397471	0.002059499	0.003063362	0.005854309	0.006644372
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.00550564	0.00554009	0.0062724	0.006312	0.006264	0.0062682	0.00689436	0.00687654	0.00681384	0.006958144	0.007468636	0.00746174	0.008604544	0.009082229	0.009139976	0.009187992	0.00947144	0.008844458	0.010696653	0.00905001	0.009211503	0.010405331	0.011515836	0.012443625	0.017357728	0.021967803	0.026166322	0.024433248	0.030576962	0.02989488	0.035863056	0.038650248	0.035665968	0.045167094	0.04796844	0.047498943	0.054748262	0.071806122	0.080703865
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-06	4.86E-06	4.76E-06	5.72E-06	5.71E-06	4.99E-05	5.09E-05	5.66E-05	0.000119017
9	0.180886244	0.172286346	0.197444698	0.19469364	0.21460464	0.21458138	0.218310954	0.226331937	0.154684492	0.13493792	0.185124394	0.168635324	0.19949718	0.244611952	0.280667412	0.275165408	0.23826462	0.2880066	0.271994778	0.222446178	0.297879401	0.385648226	0.370653255	0.349849125	0.314583229	0.350746968	0.401949833	0.332575681	0.341555809	0.386711782	0.406318565	0.410328445	0.394150434	0.419567397	0.436861949	0.40211092	0.409574807	0.443029507	0.435151038
10	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.031160446	0.043802941	0.035889364	0.0195928	0.01608904	0.014053088	0.015519834	0.012148488	0.012730848	0.009899014	0.016693893	0.01986525	0.019811648	0.017558244	0.017933552	0.018156661	0.01755027	0.01954928	0.024750972	0.023969372	0.021915348	0.020560855	0.01879176	0.020389972	0.02151056	0.020738463	0.021083225
11	-999	-999	-999	-999	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002928	0.001035112	0.001102766	0.001303692	0.001459773	0.001536861	0.00163746	0.001380295	0.001324019	0.001335666
12	0.137267032	0.149843755	0.145948294	0.13056372	0.129195	0.145516263	0.154308312	0.144438597	0.14567164	0.157637952	0.153491912	0.171494788	0.164168908	0.176943676	0.174123764	0.169828328	0.1713855	0.181107129	0.170310294	0.181010426	0.177721822	0.186004333	0.180184176	0.187403625	0.18549632	0.200000248	0.215484415	0.209957591	0.198222924	0.187632854	0.22091932	0.265439468	0.262049088	0.322728405	0.35429912	0.321443937	0.350131647	0.374841388	0.409941854
