2	0.019978991	0.022582225	0.020374578	0.021236516	0.023129936	0.025476306	0.027004673	0.030170283	0.026312105	0.03572357	0.031363138	0.031303732	0.0330809	0.034397001	0.031604706	0.033886188	0.033063049	0.033906191	0.03365427	0.031085488	0.021762253	0.015796241	0.015478533	0.01646078	0.015461318	0.016500051	0.014081791	0.015524678	0.020831886	0.020853934	0.021256164	0.023420262	0.022912746	0.025184653	0.025202227	0.024600491	0.023482978	0.024361926	0.024932674	0.024701871	0.025845633	0.02320307	0.026979406	0.027167084	0.02546974	0.02621443	0.027386167	0.027170257	-999
3	0.040294945	0.046763393	0.056088714	0.060324513	0.064211179	0.073283595	0.082027407	0.100999246	0.127952074	0.130336836	0.141704644	0.184581591	0.199479043	0.197708095	0.206396841	0.233147126	0.230231882	0.243056581	0.24100374	0.258054582	0.272959929	0.279409171	0.280407043	0.270282544	0.282006908	0.273055143	0.279811395	0.289580066	0.309122504	0.314001201	0.314645205	0.336559385	0.357681783	0.362123402	0.377097753	0.403801383	0.42850613	0.433562743	0.474154742	0.48448118	0.503982957	0.551153978	0.57095098	0.622861351	0.651674957	0.64631812	0.665167484	0.70881192	-999
6	0.044793522	0.048221926	0.048047013	0.049083954	0.047933504	0.047372334	0.04670576	0.051376086	0.052089455	0.053074584	0.053427317	0.052699498	0.05416592	0.054724998	0.058043999	0.058715341	0.060133803	0.062574321	0.063967203	0.0684328	0.070071478	0.070463941	0.072975737	0.073971161	0.07327546	0.074736754	0.075679129	0.074729567	0.077837876	0.079207951	0.081997592	0.085090345	0.091148215	0.094010916	0.087237593	0.098345273	0.106217527	0.114859697	0.125507558	0.130432661	0.135210794	0.152145057	0.153238037	0.202215589	0.177816095	0.171302752	0.170851771	0.178877967	-999
9	0.373764587	0.390477917	0.404215899	0.419223233	0.413277872	0.427361051	0.44079395	0.452590807	0.471773447	0.468366852	0.458131968	0.458509951	0.475495622	0.4850072	0.465200319	0.486440793	0.511924996	0.530609206	0.516509451	0.510310186	0.531291923	0.546550872	0.562988624	0.609200766	0.607977703	0.62787793	0.648239951	0.690535243	0.707845531	0.70401629	0.655186523	0.648206808	0.701606877	0.779052127	0.773215327	0.813299922	0.853622891	0.881999921	0.810482189	0.870122428	0.899682657	0.925135111	0.948204778	0.950258747	0.964595902	0.959015709	0.959020927	0.931660053	-999
10	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.089657003	0.094504465	0.048043415	0.025500361	0.016034532	0.019130213	0.020714905	0.021656225	0.022056864	0.021325495	0.023432294	0.023329178	0.02182356	0.023043173	0.024363883	0.029220794	0.029759516	0.033182541	0.034941346	0.030357214	0.028882589	0.031585452	0.034552736	0.033733383	0.035368988	0.036619871	0.035183492	0.037104326	0.035858964	-999
12	0.600276693	0.618403552	0.663573114	0.685356935	0.702210848	0.71905044	0.771014325	0.773095434	0.790647756	0.809519593	0.815038963	0.850422647	0.814230636	0.840965409	0.847646604	0.860669756	0.901014497	0.919077111	0.97728572	1.001793028	0.989996879	1.008364651	1.060599364	1.06177679	1.075936261	1.150896391	1.177927051	1.20858337	1.234954843	1.257279754	1.229855952	1.273002529	1.287951826	1.31026472	1.319831235	1.371631096	1.409220307	1.46249084	1.464571602	1.468178988	1.476641634	1.460452021	1.481517301	1.474148294	1.472155932	1.469824827	1.484219483	1.488963431	1.540160909
13	0.218828675	0.230528623	0.249774415	0.241315269	0.234017462	0.252266879	0.246243195	0.25445452	0.275609735	0.269297245	0.255016536	0.249317391	0.250072977	0.259758447	0.268496347	0.269546394	0.279686655	0.282716282	0.278177156	0.289340823	0.308033331	0.295974369	0.299366775	0.298549837	0.311872443	0.331437762	0.329036689	0.334613664	0.333881825	0.332699737	0.351557653	0.354491665	0.373719556	0.379760087	0.390820686	0.39471279	0.386869916	0.38994428	0.370557857	0.395361661	0.383292354	0.381994001	0.387676044	0.372658348	0.380976419	0.384219715	0.392770868	0.381877957	0.384998941
14	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.263606237	0.261164734	0.211621175	0.189636509	0.172106131	0.161718171	0.136677561	0.131677813	0.136689636	0.12712339	0.131384	0.133125643	0.134461129	0.141426496	0.148722906	0.156178629	0.153917592	0.140900491	0.154977258	0.138855882	0.134765465	0.1461141	0.159264988	0.161459754	0.166601019	0.166990602	0.165408875	0.166741637	0.167214912	-999
16	0.016387088	0.015917374	0.023670061	0.026399669	0.024807129	0.031634589	0.028879607	0.029517458	0.03514729	0.032632883	0.036100601	0.040725362	0.039214416	0.041843896	0.048409615	0.051744897	0.049692434	0.056748914	0.057436767	0.060786058	0.059902482	0.066378589	0.069099545	0.073730932	0.074598769	0.074170166	0.084326004	0.088268842	0.088120956	0.092704466	0.094682696	0.099047792	0.103329467	0.105444481	0.1191191	0.128723224	0.137326532	0.145667351	0.141374208	0.145952236	0.145295868	0.144043142	0.158910519	0.160663986	0.163914136	0.162457751	0.162850917	0.165738261	-999
17	0.06613605	0.068310278	0.073758704	0.076572325	0.078248619	0.083227345	0.08520157	0.088127632	0.091575756	0.097732979	0.099807184	0.105372477	0.107898562	0.109370204	0.115760542	0.123909026	0.122018117	0.134097483	0.140817126	0.14831395	0.146134339	0.154143627	0.160711377	0.169981364	0.183649411	0.185202948	0.193263984	0.199262104	0.207044944	0.215362436	0.236128523	0.24203391	0.251058108	0.256573318	0.269376629	0.287401801	0.300614211	0.312159625	0.328820073	0.34950384	0.36270497	0.379571821	0.394134634	0.409422047	0.443389658	0.464482542	0.472753836	0.487302338	-999
19	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.52992255	0.516337042	0.43102198	0.367211022	0.312063105	0.288784358	0.296734243	0.296058078	0.290170502	0.282656336	0.287438336	0.288771866	0.294408774	0.30285367	0.313088586	0.312912199	0.333120021	0.326234153	0.326643322	0.309235129	0.320085274	0.340000145	0.354575512	0.316107651	0.322156936	0.293621501	0.291424225	0.296980652	0.313584729	-999
20	0.461257366	0.505304845	0.534871384	0.524822193	0.492189822	0.527820898	0.524732975	0.552345377	0.570043012	0.543909307	0.506273621	0.48238014	0.476405387	0.496906988	0.512932508	0.531510493	0.542767511	0.549413603	0.554669194	0.556918698	0.582048891	0.589065268	0.57445059	0.610100966	0.620319935	0.652931726	0.655237484	0.666947853	0.667307154	0.67515076	0.67068658	0.648632454	0.676924901	0.679147774	0.675433337	0.667248581	0.654256348	0.674253099	0.646733783	0.695722785	0.650994784	0.622180544	0.648731928	0.611947039	0.610350785	0.646570891	0.642976532	0.618702503	0.642214634
22	0.012852358	0.013463232	0.013752266	0.014053221	0.01446567	0.014024501	0.01452226	0.015091369	0.015348838	0.015733555	0.015705757	0.016250581	0.016705112	0.017113352	0.017944695	0.018113739	0.018366607	0.018839701	0.018950924	0.019323265	0.019616019	0.02010401	0.020576431	0.021023176	0.021485587	0.025018173	0.025956852	0.0256037	0.026709107	0.023062112	0.024525918	0.026309059	0.027746995	0.02896815	0.0290703	0.034301265	0.037293772	0.038121693	0.039997635	0.041446481	0.041426777	0.041867675	0.045675625	0.047116983	0.050139941	0.055648557	0.057733079	0.060959746	-999
25	0.011870523	0.01312137	0.013878084	0.01486298	0.017221253	0.018862979	0.020172031	0.021867264	0.024077744	0.028431832	0.029845567	0.031381058	0.029769126	0.029687248	0.029311266	0.027707994	0.025670829	0.026824967	0.02857523	0.030364685	0.031302113	0.033154989	0.035445895	0.039017296	0.043786226	0.048651912	0.053242118	0.053522963	0.052753208	0.044694738	0.04394651	0.043825925	0.050638398	0.0517823	0.056011432	0.058447899	0.063691053	0.066705809	0.069297597	0.074768642	0.081022282	0.084321073	0.089651612	0.095995806	0.098268243	0.103798745	0.107261571	0.109125977	-999
26	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.081616149	0.073463406	0.051741595	0.043106595	0.016689952	0.017377393	0.020297381	0.031336097	0.038946798	0.038540264	0.050547261	0.04884765	0.051244799	0.051160744	0.055931329	0.058615894	0.061640492	0.061687385	0.069333983	0.072309314	0.075378359	0.083103171	0.077735123	0.07506041	0.069754319	0.071823364	0.078562723	0.078413777	0.086853703	-999
27	0.00194785	0.002110873	0.002329734	0.002533326	0.002903311	0.003991971	0.004601705	0.004943625	0.005544979	0.005964132	0.008778599	0.009200496	0.009287782	0.009478157	0.010011686	0.010965753	0.010904884	0.012833391	0.013714282	0.014169776	0.014431584	0.01663072	0.016680978	0.016437003	0.016833724	0.016423026	0.017231428	0.019451417	0.020086635	0.020880542	0.021125451	0.021458776	0.021389856	0.02103425	0.021706929	0.022451585	0.02322105	0.024584005	0.022932463	0.0250804	0.024059643	0.027239536	0.028765735	0.031461188	0.031423816	0.030266616	0.03227296	0.033046851	-999
28	0.811675982	0.869971392	0.953543172	1.014795279	1.059552379	1.112174958	1.149405439	1.223072441	1.300487036	1.324436252	1.270553898	1.291897514	1.32425527	1.40956306	1.505181822	1.575678328	1.636984618	1.6590565	1.692537455	1.631725279	1.662517635	1.679907053	1.722019587	1.812846545	1.874933876	1.974711262	2.07505768	2.124898517	2.173251687	2.182585075	2.221280431	2.280757789	2.318291473	2.44800566	2.509848543	2.597160596	2.744254903	2.897814846	2.801985332	3.099782167	3.141731407	3.265146989	3.412205883	3.518314943	3.447164794	3.321638881	3.383474356	3.338118094	3.388544523
31	0.00206194	0.002040823	0.00400695	0.0069081	0.008612426	0.011355998	0.012277286	0.011474825	0.011937103	0.015700977	0.015117232	0.016252492	0.017166491	0.019779953	0.020732539	0.018208252	0.01868132	0.015529059	0.018031549	0.020089382	0.022716129	0.024425574	0.023513311	0.021816681	0.026139529	0.026312806	0.027175792	0.027060563	0.02759085	0.027737778	0.0256817	0.025095763	0.029139049	0.026717128	0.025800285	0.036660733	0.037541161	0.041210284	0.035395764	0.037693722	0.04505272	0.044553378	0.035388645	0.041342208	0.031608132	0.034848827	0.042000458	0.042986526	-999
32	0.221261891	0.225693655	0.238447155	0.246742147	0.265152849	0.273085043	0.290553827	0.304184043	0.315974254	0.317654041	0.31088533	0.32138672	0.325387259	0.327149257	0.329725206	0.335031818	0.33066118	0.331827461	0.324231152	0.325400113	0.259968372	0.237847828	0.255057338	0.247275698	0.268374955	0.267025035	0.241856649	0.234022831	0.212983942	0.216346968	0.225369559	0.219654773	0.225121213	0.219017772	0.231367921	0.237871279	0.233904895	0.230749037	0.202398635	0.206266632	0.22209426	0.212215294	0.196666439	0.206961474	0.21509255	0.209759449	0.216504285	0.215109094	-999
35	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.032996554	0.034509253	0.035069877	0.039922983	0.039973088	0.039691327	0.039897726	0.046461538	0.047863776	0.039423852	0.039929432	0.039844751	0.040374599	0.04006092	0.059151398	0.06200922	0.064458613	0.067354714	0.069548877	0.074033356	0.081833695	0.08826372	0.094071956	0.095416576	-999
36	0.031348486	0.032044876	0.032751794	0.033652613	0.035310274	0.03583264	0.038346742	0.039612147	0.041102422	0.042519599	0.044633657	0.046684635	0.048342437	0.049913337	0.051849955	0.052619414	0.053599022	0.055305731	0.057345716	0.057934417	0.058497202	0.059134051	0.061179024	0.063307144	0.064408357	0.066000546	0.067882754	0.069837891	0.070377999	0.073393585	0.07425915	0.078130146	0.081327036	0.08393138	0.084577341	0.078201507	0.073738531	0.07438714	0.080421139	0.081034659	0.082092236	0.083092401	0.079766108	0.088807051	0.10605126	0.107075629	0.109163002	0.112309974	-999
