1	0.072561154	0.092723653	0.095067864	0.099712806	0.099827343	0.12096783	0.120549769	0.114835081	0.121394396	0.119225624	0.1188327	0.020505266	0.016142546	0.016076218	0.016024056	0.011739326	0.012296322	0.011832376	0.01160289	0.011591797	0.011706709	0.007509175	0.007910394	0.007810977	0.007071475	0.007292053	0.00775063	0.013681757	0.014057641	0.018580139	0.026925794	0.041044212	0.037492263	0.040816563	0.044789507	0.042057997	0.049505118	0.059500543	0.063175856
2	0.155561611	0.158691375	0.205944141	0.234693164	0.191025062	0.191729938	0.196595523	0.202388064	0.186417418	0.19491629	0.127118514	0.095434061	0.065518504	0.062838406	0.066507093	0.067784409	0.082699872	0.073034572	0.065741101	0.067517188	0.060831838	0.051361074	0.051256018	0.068914543	0.071288461	0.070819582	0.068452497	0.042837194	0.052526936	0.064189184	0.098491169	0.0758569	0.084037874	0.105636486	0.092961941	0.102254704	0.125356216	0.080008449	0.114592096
3	2.803017354	3.03753686	3.224933777	3.606400479	3.859176003	3.907465538	3.968324779	4.218086334	4.297753784	4.50230161	4.753325722	4.916138909	5.031036031	4.884225078	4.735645919	5.048140212	5.24830614	5.592121474	5.748692362	6.019446853	6.190571222	6.170157236	6.390558968	6.789041156	6.901127019	7.479709412	7.41833356	7.129614221	7.178403007	6.944768814	6.927837879	6.828492246	6.999409831	6.510418645	6.561760333	6.696192523	6.910709728	6.780409425	6.68807878
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.33509804	0.29129369	0.2762624	0.395407656	0.462550452	0.511269369	0.621432995	0.789428936	0.989817324	0.990551233	1.037793714	1.092014754	1.152348788	1.112546212	1.169400603	1.404576668	1.542051564	1.548350845	1.595827317	1.614363748	1.622407299	1.609218911	1.941220672	1.956399876	2.293022933	2.697642343	3.058931213	3.758534061	4.231843792	4.062948516	4.138002845	3.816194126	3.890826609	3.932204112	3.802528446	3.949946917	3.93529724	3.792908694	3.792675339
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-06	4.86E-06	4.76E-06	5.72E-06	5.71E-06	4.99E-05	5.09E-05	5.66E-05	0.000119017
9	1.597945607	1.671287918	1.729804384	1.785476876	1.852960338	1.834828933	1.843831912	1.834331805	1.905589005	1.985573305	2.014908835	2.104290731	2.279998013	2.477087336	2.68610395	2.909385579	3.026475474	3.281808481	3.375679669	3.406470902	3.490952398	3.659134917	3.573786996	3.741181952	3.851592394	3.834085895	3.890430268	3.727029412	3.665088167	3.546482805	3.479451727	3.314246583	3.207302891	3.126838422	3.118757158	3.137909548	3.225702556	3.210629184	3.317044381
10	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.031160446	0.043802941	0.035889364	0.0195928	0.04071154	0.030819838	0.032169334	0.036536488	0.034304848	0.033196589	0.041199143	0.04120475	0.045665273	0.046917644	0.046331502	0.045684968	0.04411912	0.04639953	0.051566047	0.051605197	0.046819248	0.045980655	0.04536061	0.050534947	0.047246935	0.049007438	0.043337275
11	-999	-999	-999	-999	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002928	0.001035112	0.001102766	0.001303692	0.001459773	0.001536861	0.00163746	0.001380295	0.001324019	0.001335666
12	3.563732004	4.088317225	4.154581169	4.546574116	4.842503474	5.274214123	5.50382542	6.108970295	5.54907736	5.908954204	6.533192717	6.833614083	7.044610352	6.993259471	7.091890406	7.692570927	7.838569645	8.183318111	8.613846279	8.69922666	9.432630528	9.961841563	10.19325951	9.826495924	9.834714599	10.51727391	10.56852515	10.98103597	10.96934703	11.44842748	12.30746497	12.20377628	12.86501758	13.94671914	14.95738953	15.08859446	15.69770384	16.33167866	16.73661776
13	0.477056822	0.470869668	0.472787467	0.461384562	0.445309168	0.462166206	0.461008282	0.403179699	0.50192675	0.503297396	0.465456697	0.472400419	0.498603096	0.514585297	0.491759463	0.520045997	0.486177296	0.493264364	0.513070654	0.549077562	0.565510967	0.557483871	0.557003628	0.491500975	0.516436813	0.50836949	0.525021619	0.551757998	0.5524752	0.577939368	0.545314472	0.505145309	0.593576684	0.567097561	0.56291977	0.530442922	0.550581868	0.54925098	0.522132236
14	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.778357872	0.717280783	0.661406255	0.645085406	0.651316474	0.619397184	0.730767138	0.84000268	0.83656206	0.880257595	0.878819774	0.904757823	0.887608073	1.181445888	1.65683658	2.213260671	2.466214641	2.754552602	2.838242311	2.709139674	2.601764809	2.507107698	2.484008545	2.509032406	2.466351383	2.347780957	2.402406887
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88E-06	5.83E-06	8.56E-06	8.59E-06	1.90E-05	1.86E-05	1.85E-05	1.90E-05	3.18E-05
16	0.220752774	0.237047333	0.242845188	0.25078951	0.241762868	0.272163532	0.295236342	0.332325684	0.298459312	0.29825744	0.312586187	0.333319791	0.286746885	0.351525984	0.34827946	0.343585195	0.333921866	0.397731467	0.403707151	0.407563133	0.414906905	0.424585459	0.445107867	0.452094006	0.457374043	0.486748932	0.511238066	0.527876728	0.551433623	0.553778611	0.561371787	0.557395099	0.612048163	0.662190316	0.696633151	0.69984119	0.689598439	0.699203042	0.701859355
17	0.0535425	0.061926919	0.068085548	0.072315462	0.099606438	0.103319364	0.112541005	0.130109003	0.149763122	0.165180306	0.163530766	0.173230475	0.20442542	0.222012406	0.244167425	0.263654056	0.272208131	0.274744966	0.29569735	0.324581125	0.350521732	0.373716947	0.407646155	0.456995298	0.496593288	0.531871435	0.582746763	0.625616371	0.693989707	0.753303677	0.775206645	0.775033364	0.84684201	0.876716516	0.916413162	1.019838576	1.125547491	1.13204167	1.123309249
18	0.0004188	0.0004188	0.0025588	0.0025588	0.0047188	0.0046988	0.0046988	0.003309688	0.003733773	0.003402562	0.003826847	0.003789872	0.004780992	0.004521662	0.004270545	0.004521662	0.003811153	0.003517195	0.00479434	0.005806514	0.004687145	0.003913129	0.003213689	0.003213689	0.003256531	0.003115758	0.003348856	0.002838053	0.002776626	0.002745169	0.002758046	0.002780951	0.002874363	0.002998483	0.002761601	0.002927764	0.003054848	0.002965066	0.003032586
19	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.096877818	0.096980194	0.096127728	0.093990156	0.088969001	0.085536935	0.086499171	0.086412172	0.087263269	0.08704365	0.085593889	0.084264575	0.085130969	0.082081866	0.082628169	0.082207664	0.081927758	0.078247338	0.068217804	0.068134884	0.068350008	0.069510243	0.069155962	0.060862074	0.075678336	0.078725574	0.080917323
20	0.299878695	0.299836634	0.335462085	0.407233774	0.450642822	0.512263482	0.545206953	0.538484471	0.498365251	0.463784083	0.458170942	0.449639286	0.446530957	0.425026081	0.413101293	0.421080384	0.439719007	0.478691677	0.468360824	0.498015116	0.492179024	0.477162309	0.486956143	0.485848394	0.489449348	0.497025827	0.496797088	0.519467294	0.503440921	0.545981728	0.569015769	0.589053775	0.528296908	0.560924026	0.483285956	0.41900754	0.58851672	0.592497166	0.464123763
21	0.00041552	0.00041812	0.00041816	0.0004208	0.0004176	0.00041788	0.00041784	0.00041676	0.00041296	0.00041728	0.00041608	0.00041744	0.00041368	0.00041236	0.00041264	0.00082496	0.001034	0.001103004	0.001070685	0.00117599	0.001124456	0.001101539	0.001072977	0.000783513	0.000815753	0.000827967	0.006663983	0.008206468	0.009525926	0.010325911	0.012007553	0.011351925	0.00877448	0.007745298	0.007043331	0.006905321	0.007041595	0.00713533	0.00706521
22	0	0	0	0.00896	0.01573	0.01793	0.01793	0.01569	0.01124	0.008967432	0.008967432	0.008967432	0.0125888	0.013002776	0.013226962	0.006725574	0.00451668	0.002934841	0.002262252	0.00226231	0.001571522	0.001589967	0.001813832	0.000916993	1.00E-05	1.00E-05	4.96E-05	3.95E-05	3.94E-05	1.95E-05	1.95E-05	1.94E-05	1.90E-05	2.86E-05	2.85E-05	6.52E-05	9.32E-05	5.62E-05	4.73E-05
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	6.32E-05	7.47E-05	8.58E-05	8.70E-05	9.02E-05	9.02E-05	0.00314707	0.012199748	0.015815858	0.015987161	0.016072285	0.016297826	0.016641287	0.017298674	0.018165546	0.018735639	0.020211298	0.0194834	0.019203871	0.019372232	0.019556572	0.02106905	0.023373022	0.026432918	0.024571186	0.027611969	0.04589465	0.065612413	0.069292377	0.068920167	0.072241297	0.069416499	0.065829447	0.073149187	0.069361185	0.073473359	0.07470798	0.073174136	0.065831515
25	0.14792386	0.135751998	0.15157193	0.15040328	0.15659408	0.151089121	0.14833049	0.147817516	0.157697804	0.168630895	0.170491545	0.168954089	0.177823494	0.170836895	0.177234074	0.197852273	0.201123193	0.204559443	0.211773594	0.185290474	0.216187883	0.276794892	0.321053476	0.362861845	0.50475299	0.590867744	0.620261717	0.656345123	0.657705218	0.572271956	0.638666778	0.692626553	0.787891618	0.898327225	0.922081737	0.907945918	0.870984017	0.853757851	0.8133208
26	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.057448218	0.043002952	0.05562087	0.092499839	0.077279015	0.126125665	0.148000569	0.154196413	0.159303223	0.162495947	0.168675058	0.149105477	0.141051806	0.142973545	0.142992059	0.128080291	0.145501183	0.15749365	0.170219605	0.145183408	0.140786995	0.158791453	0.146462336	0.140139784	0.145890683	0.139109216	0.163123629
