461.789	486.938	520.849	540.074	549.919	578.511	598.517	622.18	645.854	659.821	682.935	661.067	678.246	718.434	752.445	768.712	800.202	835.646	855.066	856.386	838.182	845.583	868.035	907.04	931.328	946.332	986.833	1025.14	1078.07	1133.943	1154.023	1188.759	1210.184	1247.53	1287.468	1321.244	1348.498	1361.987	1321.814	1362.573	1405.374	1429.905	1461.621	1497.765
61.825	61.322	58.289	59.741	52.956	54.753	59.525	63.967	69.516	75.18	78.745	70.609	67.935	73.354	78.586	82.97	88.442	94.908	104.93	108.81	117.482	131.907	141.122	149.177	165.031	177.266	189.909	197.687	196.607	206.674	213.428	219.169	227.437	243.394	258.428	273.144	287.24	296.698	293.623	310.517	328.65	346.585	360.367	367.129
467.972	507.693	550.385	584.018	616.788	642.932	665.067	719.933	785.842	851.256	926.116	919.567	880.064	911.743	937.019	901.844	918.58	930.02	969.065	1018.18	1061.17	1099.676	1121.126	1170.627	1098.435	1155.041	1233.26	1295.297	1343.96	1432.54	1432.069	1443.124	1463.187	1524.787	1571.683	1649.895	1703.102	1726.604	1644.699	1730.209	1798.026	1870.646	1896.74	1939.052
4937.198	5197.055	5490.332	5461.938	5451.141	5744.745	6009.497	6343.726	6545.183	6529.174	6698.571	6570.569	6874.948	7374.006	7686.571	7956.494	8231.927	8577.995	8893.711	9064.414	9057.698	9379.735	9637.29	10026.409	10299.025	10689.963	11169.625	11666.663	12213.27	12713.058	12837.136	13066.423	13433.169	13941.714	14408.094	14792.304	15055.396	15011.49	14594.843	14964.372	15204.02	15542.161	15773.666	16156.618
5928.784	6253.008	6619.855	6645.771	6670.804	7020.941	7332.606	7749.806	8046.395	8115.431	8386.367	8221.812	8501.193	9077.537	9454.621	9710.02	10039.151	10438.569	10822.772	11047.79	11074.532	11456.901	11767.573	12253.253	12493.819	12968.602	13579.627	14184.787	14831.907	15486.215	15636.656	15917.475	16333.977	16957.425	17525.673	18036.587	18394.236	18396.779	17854.979	18367.671	18736.07	19189.297	19492.394	19960.564
282.074	289.404	301.26	305.292	313.198	324.496	327.406	340.676	351.072	362.861	374.912	366.55	383.511	403.643	420.199	431.016	455.882	473.565	490.277	488.415	490.363	510.272	530.877	551.469	573.248	595.876	622.322	653.483	678.764	691.86	718.543	740.608	771.338	796.072	819.818	850.624	882.154	898.207	916.334	938.139	972.219	995.941	1020.84	1043.889
40.855	45.818	48.378	51.511	53.181	53.353	53.905	56.899	60.432	61.441	64.722	66.07	68.289	68.927	71.709	74.714	80.048	82.378	82.851	88.912	95.781	103.213	107.462	115.444	123.067	130.645	135.978	141.759	147.057	160.207	160.594	160.484	162.373	170.677	178.17	188.507	200.072	206.193	208.809	220.329	231.412	238.076	245.817	252.096
1539.821	1669.375	1803.469	1781.372	1836.445	1909.443	1993.274	2098.358	2213.433	2275.799	2370.855	2450.91	2525.926	2638.681	2805.798	2885.232	3003.741	3218.409	3391.242	3580.216	3699.234	3729.532	3735.912	3768.175	3841.365	3941.627	4004.521	3924.304	3916.482	4004.896	4019.132	4030.769	4098.692	4195.451	4250.107	4322.057	4416.805	4370.798	4129.225	4323.768	4304.126	4379.113	4438.525	4437.13
88.895	95.252	109.375	119.723	129.138	146.074	164.009	181.68	197.351	193.994	207.923	225.108	254.917	281.538	303.356	337.405	379.47	424.645	454.496	499.088	550.763	584.776	624.814	682.335	747.639	804.418	852.057	805.44	896.524	976.533	1020.724	1096.589	1128.754	1184.061	1230.52	1294.214	1364.922	1403.539	1413.469	1505.299	1560.719	1596.497	1642.735	1697.112
54.701	57.502	61.987	65.702	64.564	65.164	62.599	62.798	64.174	64.999	68.024	68.657	71.054	74.46	75.662	77.709	74.486	75.979	76.364	76.87	75.605	76.556	81.558	85.815	89.775	92.764	95.553	96.559	101.525	103.761	107.723	113.174	118.284	122.121	126.188	129.454	134.291	132.216	134.762	136.049	139.709	143.532	145.799	150.425
2006.346	2157.351	2324.469	2323.6	2396.526	2498.53	2601.193	2740.411	2886.462	2959.094	3086.436	3177.295	3303.697	3467.249	3676.724	3806.076	3993.627	4274.976	4495.23	4733.501	4911.746	5004.349	5080.623	5203.238	5375.094	5565.33	5710.431	5621.545	5740.352	5937.257	6026.716	6141.624	6279.441	6468.382	6604.803	6784.856	6998.244	7010.953	6802.599	7123.584	7208.185	7353.159	7493.716	7580.652
137.534	146.072	153.21	159.253	158.676	165.938	174.368	174.001	183.321	186.496	186.226	189.972	195.62	195.72	200.611	205.228	208.013	214.869	223.221	232.921	240.937	245.981	247.277	253.217	259.973	266.208	272.078	281.764	291.879	301.711	305.785	310.849	313.199	321.674	328.56	339.569	351.867	357.311	343.737	350.366	360.204	362.932	364.098	365.385
178.474	187.854	199.355	207.728	204.971	216.558	217.913	224.106	229.353	239.627	238.957	240.379	241.129	247.076	251.157	255.735	261.634	273.992	283.497	292.391	297.751	302.309	299.401	309.062	316.433	321.474	333.402	339.989	352.103	364.897	367.858	374.408	377.308	391.022	399.211	409.189	423.091	426.252	416.513	427.737	435.423	436.114	436.127	441.777
136.82	141.736	146.482	151.623	156.092	159.51	165.587	168.224	169.653	173.745	172.707	175.595	177.691	181.375	182.477	186.281	187.333	191.177	199.839	197.409	174.48	173.596	173.704	178.757	189.879	198.011	196.676	196.054	198.873	207.413	213.743	217.263	225.088	236.224	251.443	268.733	283.592	291.28	277.177	283.538	289.115	286.512	284.998	290.636
