1	1	2019	1	0.108768
1	1	2019	1	0.123603
1	1	2019	1	0.121381
1	1	2019	1	0.111488
1	1	2019	1	0.118738
1	1	2019	1	0.120111
1	1	2019	1	0.114758
1	1	2019	1	0.11711
1	1	2019	1	0.11763
1	1	2019	1	0.120424
1	1	2019	1	0.118851
1	1	2019	1	0.125484
1	1	2019	1	0.107183
1	1	2019	1	0.1445
1	1	2019	1	0.143329
1	1	2019	1	0.162147
1	1	2019	1	0.16607
1	1	2019	1	0.164262
1	1	2019	1	0.095392
1	1	2019	1	0.090985
1	1	2019	1	0.129641
1	1	2019	1	0.140541
1	1	2019	1	0.168923
1	1	2019	1	0.167058
1	1	2019	1	0.144642
1	1	2019	1	0.157312
1	1	2019	1	0.150393
1	1	2019	1	0.159037
1	1	2019	1	0.181003
1	1	2019	1	0.185643
1	1	2019	1	0.196001
1	1	2019	2	0.199103
1	1	2019	2	0.190825
1	1	2019	2	0.197582
1	1	2019	2	0.210417
1	1	2019	2	0.222867
1	1	2019	2	0.216017
1	1	2019	2	0.202087
1	1	2019	2	0.188435
1	1	2019	2	0.181349
1	1	2019	2	0.183352
1	1	2019	2	0.198071
1	1	2019	2	0.201726
1	1	2019	2	0.231995
1	1	2019	2	0.249289
1	1	2019	2	0.258175
1	1	2019	2	0.252029
1	1	2019	2	0.251062
1	1	2019	2	0.241716
1	1	2019	2	0.248511
1	1	2019	2	0.247797
1	1	2019	2	0.23417
1	1	2019	2	0.226413
1	1	2019	2	0.176803
1	1	2019	2	0.186679
1	1	2019	2	0.221956
1	1	2019	2	0.23345
1	1	2019	2	0.215414
1	1	2019	2	0.201405
1	1	2019	3	0.214625
1	1	2019	3	0.200389
1	1	2019	3	0.190686
1	1	2019	3	0.190745
1	1	2019	3	0.187952
1	1	2019	3	0.192279
1	1	2019	3	0.174449
1	1	2019	3	0.16007
1	1	2019	3	0.166366
1	1	2019	3	0.163523
1	1	2019	3	0.170176
1	1	2019	3	0.179082
1	1	2019	3	0.177289
1	1	2019	3	0.181287
1	1	2019	3	0.173397
1	1	2019	3	0.152813
1	1	2019	3	0.162379
1	1	2019	3	0.186535
1	1	2019	3	0.180769
1	1	2019	3	0.185558
1	1	2019	3	0.185134
1	1	2019	3	0.190896
1	1	2019	3	0.195149
1	1	2019	3	0.189287
1	1	2019	3	0.192886
1	1	2019	3	0.198959
1	1	2019	3	0.170819
1	1	2019	3	0.173045
1	1	2019	3	0.175108
1	1	2019	3	0.181443
1	1	2019	3	0.171638
1	1	2019	4	0.159059
1	1	2019	4	0.186537
1	1	2019	4	0.174252
1	1	2019	4	0.187484
1	1	2019	4	0.201518
1	1	2019	4	0.171322
1	1	2019	4	0.157149
1	1	2019	4	0.153476
1	1	2019	4	0.161684
1	1	2019	4	0.190831
1	1	2019	4	0.193528
1	1	2019	4	0.191039
1	1	2019	4	0.159733
1	1	2019	4	0.150658
1	1	2019	4	0.154705
1	1	2019	4	0.15843
1	1	2019	4	0.167742
1	1	2019	4	0.179666
1	1	2019	4	0.171304
1	1	2019	4	0.173602
1	1	2019	4	0.15551
1	1	2019	4	0.153738
1	1	2019	4	0.153068
1	1	2019	4	0.155453
1	1	2019	4	0.156323
1	1	2019	4	0.160134
1	1	2019	4	0.163368
1	1	2019	4	0.163981
1	1	2019	4	0.189986
1	1	2019	4	0.19741
1	1	2019	5	0.164584
1	1	2019	5	0.163529
1	1	2019	5	0.158156
1	1	2019	5	0.133556
1	1	2019	5	0.13782
1	1	2019	5	0.158465
1	1	2019	5	0.166926
1	1	2019	5	0.178141
1	1	2019	5	0.168919
1	1	2019	5	0.162676
1	1	2019	5	0.138149
1	1	2019	5	0.135782
1	1	2019	5	0.147456
1	1	2019	5	0.166834
1	1	2019	5	0.176545
1	1	2019	5	0.187434
1	1	2019	5	0.167678
1	1	2019	5	0.166833
1	1	2019	5	0.169286
1	1	2019	5	0.17103
1	1	2019	5	0.168469
1	1	2019	5	0.162093
1	1	2019	5	0.163296
1	1	2019	5	0.165676
1	1	2019	5	0.153997
1	1	2019	5	0.151944
1	1	2019	5	0.160059
1	1	2019	5	0.159654
1	1	2019	5	0.158589
1	1	2019	5	0.158551
1	1	2019	5	0.165219
1	1	2019	6	0.142154
1	1	2019	6	0.138694
1	1	2019	6	0.13866
1	1	2019	6	0.13606
1	1	2019	6	0.135695
1	1	2019	6	0.140712
1	1	2019	6	0.146398
1	1	2019	6	0.145514
1	1	2019	6	0.146259
1	1	2019	6	0.153517
1	1	2019	6	0.146514
1	1	2019	6	0.147686
1	1	2019	6	0.146735
1	1	2019	6	0.13954
1	1	2019	6	0.149098
1	1	2019	6	0.162452
1	1	2019	6	0.163187
1	1	2019	6	0.166429
1	1	2019	6	0.150342
1	1	2019	6	0.147263
1	1	2019	6	0.162078
1	1	2019	6	0.169357
1	1	2019	6	0.167975
1	1	2019	6	0.183553
1	1	2019	6	0.19104
1	1	2019	6	0.182538
1	1	2019	6	0.178761
1	1	2019	6	0.17233
1	1	2019	6	0.171622
1	1	2019	6	0.168553
1	1	2019	7	0.21161
1	1	2019	7	0.226336
1	1	2019	7	0.230714
1	1	2019	7	0.228415
1	1	2019	7	0.217777
1	1	2019	7	0.180933
1	1	2019	7	0.184124
1	1	2019	7	0.205588
1	1	2019	7	0.230094
1	1	2019	7	0.218629
1	1	2019	7	0.224494
1	1	2019	7	0.235131
1	1	2019	7	0.221475
1	1	2019	7	0.218626
1	1	2019	7	0.246084
1	1	2019	7	0.255356
1	1	2019	7	0.255453
1	1	2019	7	0.242394
1	1	2019	7	0.245577
1	1	2019	7	0.188918
1	1	2019	7	0.182905
1	1	2019	7	0.228309
1	1	2019	7	0.26116
1	1	2019	7	0.265219
1	1	2019	7	0.253308
1	1	2019	7	0.242787
1	1	2019	7	0.234958
1	1	2019	7	0.228696
1	1	2019	7	0.253349
1	1	2019	7	0.279826
1	1	2019	7	0.276574
1	1	2019	8	0.27715
1	1	2019	8	0.28266
1	1	2019	8	0.274555
1	1	2019	8	0.227468
1	1	2019	8	0.235924
1	1	2019	8	0.25611
1	1	2019	8	0.274797
1	1	2019	8	0.290367
1	1	2019	8	0.275027
1	1	2019	8	0.269236
1	1	2019	8	0.253686
1	1	2019	8	0.26654
1	1	2019	8	0.269723
1	1	2019	8	0.272516
1	1	2019	8	0.272506
1	1	2019	8	0.276171
1	1	2019	8	0.281651
1	1	2019	8	0.28721
1	1	2019	8	0.296897
1	1	2019	8	0.307798
1	1	2019	8	0.29894
1	1	2019	8	0.30814
1	1	2019	8	0.311174
1	1	2019	8	0.244954
1	1	2019	8	0.230932
1	1	2019	8	0.274898
1	1	2019	8	0.280803
1	1	2019	8	0.288596
1	1	2019	8	0.296495
1	1	2019	8	0.301418
1	1	2019	8	0.27437
1	1	2019	9	0.258694
1	1	2019	9	0.253344
1	1	2019	9	0.266587
1	1	2019	9	0.274043
1	1	2019	9	0.28308
1	1	2019	9	0.29662
1	1	2019	9	0.274169
1	1	2019	9	0.262168
1	1	2019	9	0.278989
1	1	2019	9	0.279957
1	1	2019	9	0.272425
1	1	2019	9	0.291512
1	1	2019	9	0.293576
1	1	2019	9	0.28805
1	1	2019	9	0.274062
1	1	2019	9	0.286873
1	1	2019	9	0.288352
1	1	2019	9	0.286145
1	1	2019	9	0.287803
1	1	2019	9	0.275113
1	1	2019	9	0.274821
1	1	2019	9	0.279277
1	1	2019	9	0.281987
1	1	2019	9	0.279175
1	1	2019	9	0.273689
1	1	2019	9	0.270139
1	1	2019	9	0.274181
1	1	2019	9	0.279379
1	1	2019	9	0.282635
1	1	2019	9	0.288927
1	1	2019	10	0.277705
1	1	2019	10	0.270005
1	1	2019	10	0.279322
1	1	2019	10	0.284012
1	1	2019	10	0.290896
1	1	2019	10	0.291273
1	1	2019	10	0.296885
1	1	2019	10	0.304441
1	1	2019	10	0.31262
1	1	2019	10	0.308358
1	1	2019	10	0.306407
1	1	2019	10	0.271102
1	1	2019	10	0.247457
1	1	2019	10	0.27832
1	1	2019	10	0.308041
1	1	2019	10	0.309456
1	1	2019	10	0.295419
1	1	2019	10	0.296504
1	1	2019	10	0.276585
1	1	2019	10	0.272646
1	1	2019	10	0.292345
1	1	2019	10	0.284537
1	1	2019	10	0.284318
1	1	2019	10	0.295565
1	1	2019	10	0.29317
1	1	2019	10	0.300331
1	1	2019	10	0.306559
1	1	2019	10	0.305622
1	1	2019	10	0.313882
1	1	2019	10	0.294597
1	1	2019	10	0.281179
1	1	2019	11	0.29302
1	1	2019	11	0.304463
1	1	2019	11	0.290524
1	1	2019	11	0.280383
1	1	2019	11	0.297705
1	1	2019	11	0.307129
1	1	2019	11	0.302565
1	1	2019	11	0.303371
1	1	2019	11	0.31315
1	1	2019	11	0.29687
1	1	2019	11	0.287682
1	1	2019	11	0.291976
1	1	2019	11	0.298187
1	1	2019	11	0.294312
1	1	2019	11	0.298149
1	1	2019	11	0.298919
1	1	2019	11	0.305258
1	1	2019	11	0.316608
1	1	2019	11	0.309179
1	1	2019	11	0.302183
1	1	2019	11	0.303618
1	1	2019	11	0.309628
1	1	2019	11	0.310233
1	1	2019	11	0.287402
1	1	2019	11	0.28539
1	1	2019	11	0.28109
1	1	2019	11	0.271053
1	1	2019	11	0.26674
1	1	2019	11	0.27781
1	1	2019	11	0.245092
1	1	2019	12	0.230423
1	1	2019	12	0.252143
1	1	2019	12	0.250352
1	1	2019	12	0.240022
1	1	2019	12	0.237248
1	1	2019	12	0.238354
1	1	2019	12	0.230519
1	1	2019	12	0.229507
1	1	2019	12	0.230305
1	1	2019	12	0.230315
1	1	2019	12	0.239318
1	1	2019	12	0.2266
1	1	2019	12	0.235884
1	1	2019	12	0.249795
1	1	2019	12	0.241121
1	1	2019	12	0.246887
1	1	2019	12	0.248133
1	1	2019	12	0.255207
1	1	2019	12	0.254802
1	1	2019	12	0.248323
1	1	2019	12	0.229514
1	1	2019	12	0.228255
1	1	2019	12	0.231723
1	1	2019	12	0.234431
1	1	2019	12	0.224317
1	1	2019	12	0.229316
1	1	2019	12	0.239176
1	1	2019	12	0.267929
1	1	2019	12	0.276522
1	1	2019	12	0.27841
1	1	2019	12	0.272597
1	1	2020	1	0.276271
1	1	2020	1	0.285889
1	1	2020	1	0.292557
1	1	2020	1	0.293944
1	1	2020	1	0.288939
1	1	2020	1	0.280557
1	1	2020	1	0.286747
1	1	2020	1	0.281064
1	1	2020	1	0.285513
1	1	2020	1	0.296035
1	1	2020	1	0.246383
1	1	2020	1	0.242382
1	1	2020	1	0.249175
1	1	2020	1	0.251211
1	1	2020	1	0.243784
1	1	2020	1	0.247013
1	1	2020	1	0.25277
1	1	2020	1	0.287405
1	1	2020	1	0.277677
1	1	2020	1	0.29209
1	1	2020	1	0.296154
1	1	2020	1	0.2909
1	1	2020	1	0.28255
1	1	2020	1	0.286831
1	1	2020	1	0.274702
1	1	2020	1	0.270454
1	1	2020	1	0.275963
1	1	2020	1	0.292609
1	1	2020	1	0.300455
1	1	2020	1	0.294354
1	1	2020	1	0.289403
1	1	2020	2	0.213103
1	1	2020	2	0.206803
1	1	2020	2	0.214994
1	1	2020	2	0.220531
1	1	2020	2	0.215643
1	1	2020	2	0.206409
1	1	2020	2	0.20966
1	1	2020	2	0.207223
1	1	2020	2	0.201081
1	1	2020	2	0.200978
1	1	2020	2	0.206814
1	1	2020	2	0.194222
1	1	2020	2	0.199262
1	1	2020	2	0.196704
1	1	2020	2	0.177407
1	1	2020	2	0.171429
1	1	2020	2	0.176033
1	1	2020	2	0.174947
1	1	2020	2	0.182922
1	1	2020	2	0.191138
1	1	2020	2	0.182222
1	1	2020	2	0.167758
1	1	2020	2	0.170942
1	1	2020	2	0.168748
1	1	2020	2	0.172804
1	1	2020	2	0.172375
1	1	2020	2	0.178571
1	1	2020	2	0.189581
1	1	2020	2	0.153008
1	1	2020	3	0.144202
1	1	2020	3	0.138514
1	1	2020	3	0.12791
1	1	2020	3	0.110853
1	1	2020	3	0.110809
1	1	2020	3	0.109059
1	1	2020	3	0.133661
1	1	2020	3	0.139682
1	1	2020	3	0.143356
1	1	2020	3	0.141578
1	1	2020	3	0.159117
1	1	2020	3	0.167323
1	1	2020	3	0.192589
1	1	2020	3	0.184303
1	1	2020	3	0.178192
1	1	2020	3	0.187031
1	1	2020	3	0.192806
1	1	2020	3	0.165257
1	1	2020	3	0.166061
1	1	2020	3	0.165774
1	1	2020	3	0.15029
1	1	2020	3	0.1488
1	1	2020	3	0.165599
1	1	2020	3	0.155205
1	1	2020	3	0.153459
1	1	2020	3	0.163406
1	1	2020	3	0.15951
1	1	2020	3	0.124516
1	1	2020	3	0.127444
1	1	2020	3	0.139887
1	1	2020	3	0.128169
1	1	2020	4	0.155952
1	1	2020	4	0.158434
1	1	2020	4	0.15882
1	1	2020	4	0.150673
1	1	2020	4	0.147674
1	1	2020	4	0.130065
1	1	2020	4	0.112268
1	1	2020	4	0.126541
1	1	2020	4	0.134537
1	1	2020	4	0.139737
1	1	2020	4	0.134221
1	1	2020	4	0.128567
1	1	2020	4	0.126459
1	1	2020	4	0.12358
1	1	2020	4	0.111028
1	1	2020	4	0.117869
1	1	2020	4	0.119003
1	1	2020	4	0.118308
1	1	2020	4	0.113668
1	1	2020	4	0.120766
1	1	2020	4	0.135983
1	1	2020	4	0.135829
1	1	2020	4	0.140361
1	1	2020	4	0.141812
1	1	2020	4	0.142625
1	1	2020	4	0.137415
1	1	2020	4	0.140066
1	1	2020	4	0.142407
1	1	2020	4	0.14351
1	1	2020	4	0.137525
1	1	2020	5	0.142
1	1	2020	5	0.143734
1	1	2020	5	0.139031
1	1	2020	5	0.136227
1	1	2020	5	0.134443
1	1	2020	5	0.132388
1	1	2020	5	0.11972
1	1	2020	5	0.125848
1	1	2020	5	0.128504
1	1	2020	5	0.126071
1	1	2020	5	0.127715
1	1	2020	5	0.131291
1	1	2020	5	0.141031
1	1	2020	5	0.139708
1	1	2020	5	0.148847
