14	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	111656.4609	110437.4453	111839.5625	112248.4844	112705.1641	111122.5469	111772.2344	113939.8516	117199.4609	119307.0859	120375.5547	122492.1484	126434.1875	133084.7813	139186.6563	145437.0156	145676.0469	136570.6563	129617.2734	123718.5938	122581.7656	131371.3281	150966.4375	158833.5156	223600.1563	211147.7188	226274.1563	253675.5156	263342.5938	273638.75
15	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3782.170654	4006.512939	4198.37207	4401.980957	4538.382813	4615.984863	4703.870605	4838.03418	4950.948242	5206.280762	5633.720215	6059.993652	6602.989746	7076.54248	7553.581055	8189.942871	8544.317383	8640.791992	8464.075195	8715.222656	8794.904297	8832.663086	8919.726563	8882.955078	9215.957031	9815.374023	10485.13965	11771.81055	13565.75879	15034.54883	17014.54883	19117.08398	21386.90039	23767.8125	26489.31641	30743.20313	36667.12109	43699.71094	51355.99219	59120.94141	65629.75781	69530.01563	66475.47656	67769.88281	69575.25781	70277.65625	71015.66406	72809.57031	74514.38281	76626.07813
16	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7387.416016	7996.893066	8603.610352	9421.279297	10412.02637	10792.0752	12302.68848	13977.51172	14940.10352	16365.01855	17677.66992	18935.81836	20552.75	22961.86133	25512.76172	26212.67383	26842.06445	27307.13867	28063.3418	29109.51563	30085.96875	31526.41406	33150.125	34918.19531	36345.04688	37267.08203	38240	40445.73047	44456.41406	49856.03125	58856.77344	71359.375	90912.50781	118089.9844	148647.1563	172715.375	185541.7031	200825.8438	217741.6563	224246.1563	233892.2031	244149.9844	314083	279038.5	288766.3438	297085.6875	318826.5	384923	407005.7813	428701.6563
17	-999	-999	-999	-999	-999	-999	-999	-999	-999	57841.23047	56732.06641	56247.35938	57066.66016	57206.375	57981.32813	59041.69922	60235.875	61813.41406	64692.23047	67055.6875	69561.45313	70545.78125	69622.66406	70139.53906	75181.82813	78044.5625	81503.97656	86479.32031	93218.90625	100774.6797	110155.1953	120276.5859	128070.1797	134913.2188	142521.3125	150364.3594	165501.875	176794.0781	188448.3281	202099.1563	218144.9531	234139.0938	253637.4844	276495.0625	302031.5	328839.875	356918.1875	380210.1875	397799.5313	413358.375	430243.6875	451194.4688	478490.8438	511922.1875	556421.0625	616222.8125	693604.625	793781.5	923264.875	1073224.875	1234244.875	1390265.125	1522656.625	1658249.375	1828391.75	1999870	2188867.75	2399446	2611485.5	2843306.5
18	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2609.623047	2683.718018	2752.30957	2833.742676	2907.723877	2995.432861	3081.101318	3191.984131	3366.10083	3538.676514	3802.218018	3975.100098	4146.727051	4300.530273	4495.423828	4681.845703	4982.491699	5192.523926	5466.786621	5722.41748	5990.143555	6355.087891	6578.947754	6698.454102	6779.76416	6843.904297	6794.498535	6529.949219	6196.515625	5881.72168	5551.315918	5292.762695	4976.725098	4810.081055	4808.053223	4860.846191	4994.049316	5347.175781	5809.100098	6246.805176	6705.878418	7236.994629	8025.039551	8689.90332	9575.007813	10727.11914	12416.88477	14322.70898	16659.77344	19223.45117	22017.99805	24239.4707	25045.96289	24763.45117	25140.39648	24904.53516	25698.25781	34193.32813	34017.08203	33888.20703
19	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	712582.625	734251.1875	751020.1875	766222.8125	775334.5625	772862.5	769292	752569.375	709439.625	648761.0625	586333.4375	531366.25	486591	454342.1563	433109.5938	423223.9375	422243	423755.0938	431282.0313	436931.4375	446344.375	458664.625	446906.8125	491409.6563	629745.8125	574858.5625	598473	634667.375	643405.1875	656323.125
20	388744.4063	396413.0938	404938.125	413281.9063	424545.9688	434797.9063	448948.6563	461302.3125	468426.1875	480001.75	493083.3438	510327.0313	528789.25	546129.5625	570719.4375	593424.5625	618952.4375	643156.5	666524.0625	694188	726825.625	760295.25	793677.6875	835806.375	880167.1875	917487.375	943647.5	956756	966578.3125	981310.6875	1001993.375	999610.0625	989098.8125	965413.625	952543.25	953831.75	962984.6875	982614.3125	1024912.875	1081578.5	1150535.5	1221814.875	1291906	1357553.75	1413079.5	1461672.25	1477641.875	1465549.5	1467955.5	1498190.875	1495075.25	1511626.75	1467405.375	1520313.125	1587220.875	1684540.75	1895296.75	2072113.75	2321675.75	2542662.5	2837390.75	2881892.5	3198966	3244034.25	3208622.25	3290149.75	3400537.75	3383567.25	3436159.5	3496175
21	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	553.078064	604.1272583	650.4993286	690.0966187	728.5846558	768.8220825	804.5477905	835.5127563	869.2677612	910.9912109	925.7828979	949.9851685	953.1228638	943.2098999	947.9783936	941.4702148	941.7028809	974.1201782	1037.851563	1119.445557	1203.560547	1299.575439	1397.713867	1512.926147	1568.261108	1635.306763	1677.986206	1727.944214	1777.172119	1889.734985	2111.90918	2316.001953	2502.84082	2652.555664	2817.890137	3067.075928	3371.855957	3739.058594	4289.449707	4805.666992	5264.347168	5685.92627	5937.806152	6425.098633	6864.697754	7731.262695	8597.585938	9398.057617	9674.079102	9956.207031
22	-999	-999	-999	-999	-999	-999	-999	-999	-999	2721.792236	3038.913086	3335.514404	3615.999512	3921.016602	4164.575195	4371.025879	4588.283203	4941.495117	5327.881348	5722.765625	6074.750488	6421.930176	6961.510254	7367.601563	7832.959961	8252.966797	8476.723633	8669.601563	8806.408203	9253.651367	9740.75	10212.30176	11095.19531	11308.20996	11377.82324	11309.80273	11528.43066	12105.80469	12885.70898	13998.28711	15630.43945	17748.5918	20493.33984	23885.48438	27595.53516	31169.04102	33368.4375	34640.75391	35963.22266	37280.25781	38568.08203	40374.04688	42118.21094	44047.38281	45823.00391	47611.05859	49375.29297	51840.19922	54668.81641	57746.61719	60880.21094	63203.62109	62226.17188	66340.5625	67093.82813	69432.88281	72821.14844	74870.33594	81024.50781	88006.9375
23	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1896.736084	1938.360596	1954.45874	1973.756836	1981.061523	2025.249512	2013.405762	2022.817383	2043.652222	2089.670166	2189.587158	2277.340576	2416.663574	2542.29834	2688.644043	2795.524658	2840.251709	2897.094238	3008.927979	3062.020264	3088.880615	3048.123535	3014.108398	2986.681641	2943.090576	2903.054443	2889.579834	2953.856201	3152.264893	3416.291992	3770.676758	4226.356934	4664.294434	5109.20166	5858.185059	6826.983398	8043.319336	9566.432617	11666.99512	13849.88574	15635.55176	16148.15332	14889.00977	13792.0498	12840.66211	12102.42676	11500.20703	11038.21777	11113.24414	11334.53809
24	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2119.468994	2223.206543	2328.436279	2430.693359	2544.856689	2641.363525	2748.748535	2872.414063	3002.983398	3157.230957	3287.833252	3484.050537	3703.790771	3973.759521	4219.446777	4542.192383	4870.91748	5192.539551	5492.013672	5747.429688	5987.848145	6198.262695	6556.181152	7034.706055	7602.603516	8161.314941	8728.810547	9326.885742	10019.77539	10991.61719	12177.81738	13780.93066	15713.05371	17717.2207	19989.83008	21850.54883	23502.82813	24579.80469	26220.43555	28188.88867	31289.72266	34588.46875	38247.03125	39330.77734	43194.89453	47105.0625	51245.82422	56321.67188	58780.94141	61204.9375
25	9437.640625	10190.74805	10960.26855	11220.20508	11709.06641	12719.58984	13564.62402	14223.74121	14844.66016	15252.54492	15974.6582	16390.77539	17562.82031	18504.51563	19555.12695	20358.35742	21190.49219	21823.74219	22477.7168	23122.72266	23934.14063	24708.85352	25506.92578	26073.02539	26818.35547	27748.47656	28625.70703	29656.28516	30595.25391	31392.63477	31464.93359	31754.38672	31638.07617	31244.09961	31117.64844	31400.5918	31730.59766	32157.03516	32727.93555	33249.22656	34102.15625	35279.79688	36765.51563	38491.26953	39969.45313	41865.50781	43867.25781	46759.85547	50909.48828	54462.98438	58579.63672	63148.40234	70032.49219	77632.90625	84485.71094	88987.78125	92398.84375	95842.39844	103049.6094	111137.6719	119856.5703	129147.4453	135574.625	144313.1563	156672.7344	170339.5156	181133.0313	198068.0625	207563.2188	215585.5156
26	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	16957.91016	17312.52344	17515.92578	17849.41016	18391.49609	18284.81445	21120.35547	24977.89258	29056.44727	32239.99414	35326.125	38365.41406	42101.68359	45994.86328	49591.54297	54585.05078	72964.49219	71534.09375	80373.40625	88784.07813	100617.8984	114522.125	114323.3594	123105.6875	127401.2813	127161.6172	122302.4453	128190.9766	133064.4844	138297.5
27	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	655.4342041	663.8342896	682.8320313	709.2526855	751.7498169	740.9678345	805.0152588	900.6830444	1065.43457	1139.007202	1417.233521	1901.077881	2496.182129	3120.589844	3515.818848	3805.160889	4002.281738	4162.114258	4353.084961	4686.060547	5198.799805	5820.565918	6462.462402	7064.276855	7686.495117	8445.140625	9183.158203	9943.523438	11092.77051	13288.3457	15728.26855	18056.04102	20304.31055	22553.52148	24788.25781	27150.48633	29321.70898	32011.03516	35119.57422	38737.55078	42511.02344	46819.66406	51516.94531	56179.68359	61367.10938	66886.03125	74642.53125	86271.42969	101651.3125	120737.6953	141058.7969	155429.4688	157598.0938	157499.5469	161217.125	163059.9375	163885.2969	166635.9531	176225.6094	186374.6094
28	227372.5938	242813.9688	261084.5469	272078.4375	287037.2188	301169.0625	313178.5	332711.1875	350683.4688	376789.0313	398822.2813	423113.6563	448707.6875	468471.1875	491716.625	518771.3438	548365	572879.5	606677.625	663457.375	724634.5	788792.25	864798.375	957868.25	1065858.25	1181210.5	1281700.375	1357894.5	1433018.875	1525871.75	1654244.875	1780763	1903602.75	1994713.375	2100100	2234206	2416278	2607105.75	2805164.5	3025100.25	3226204.5	3449385.25	3672541.25	3916833.25	4190950.75	4471745.5	4711221	4934583	5128280.5	5250306.5	5364543	5504505	5643939.5	5813930	6045819.5	6341005.5	6865377	7804774.5	9228336	10984343	12942057	14173476	14178964	14193204	14292413	13952505	13505046	13467872	13554706	13677290
31	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	38352.03516	37606.15234	37074.74219	36701.97266	36168.88672	36207.16406	36525.24219	36761.81641	37153.92188	38106.00781	39051.91797	40180.5625	41174.65625	42052.71875	43253.47656	44496.91797	45831.37109	46971.41406	48350.74219	50131.07031	52063.03125	53965.71875	56621.84766	60234.02734	62840.19922	65876.16406	74395.53906	77906.26563	80528.92969	81729.20313	81377.28906	81857.48438	84220.99219	85495	87091.10156	89080.34375	91713.42188	96623.05469	103339.8438	110339.3594	117019.4844	125625.9531	138809.3125	157855.2031	162192.4531	159174.5781	166942.8281	185220.5156	193136.3281	200159.75
32	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	26409.46094	28976.36328	31567.61914	34168.5	36911.03516	39780.01172	42567.80078	45434.34766	48268.51953	51055.42969	54398.71875	58063.85938	61650.95313	64733.55078	67645.98438	70876.19531	74119.03906	77455.46875	81678.36719	85668.79688	86723.47656	86288.58594	85811.22656	84878.41406	84108.8125	86227.10156	84092.5	87086.85938	100706.8594	113576.5313	117474.3828	131734.8125	142011.5	126256.0781	138486.9375	162755.375	187326.7656	213525.5625	255546.6875	288617.1875	358049.6563	360970.5625	387243.3438	381212.3125	397034.0938	407637.5625	412716.3125	433696.5313	445620.4688	458279.1563
33	-999	-999	-999	-999	-999	-999	-999	-999	-999	2529.82251	2532.529053	2556.690186	2599.713867	2631.882324	2667.355469	2761.046631	2851.427979	2921.624756	2999.345459	3114.099854	3240.475098	3767.001465	4048.788086	4396.442871	4815.564453	5142.052246	5436.177246	5719.857422	6020.977539	6914.110352	7656.79248	8464.37207	9289.807617	9909.414063	10482.38379	11456.79297	12381.03516	13338.57617	14292.05957	15405.94043	16330.13086	17397.95117	18417.07422	19373.50977	20675.92969	21737.95117	22885.5	24256.10156	25568.43359	26640.4375	27605.41602	28587.20313	29659.14453	31014.77344	32687.39453	34687.70703	37246.07031	40863.24609	45267.05859	50590.22266	56276.91797	61479.85156	61112.64063	65543.54688	62999.30078	60657.24219	66440.28125	72456.41406	78750.57031	86375.10156
34	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5961.86377	5860.956055	5811.216309	5734.494141	5654.893555	5589.010254	5570.945801	5564.773926	5592.730469	5622.847656	5587.787109	5687.391602	5603.102051	5606.9375	5740.165039	5780.410645	5912.583496	6211.79834	6564.948242	6950.44043	7289.991699	7765.290527	8234.660156	8729.027344	9289.734375	9790.793945	10280.27148	10721.63184	10883.74023	11110.64063	11077.35938	10978.91602	10993.06836	11089.41797	11001.10059	10889.8916	10873.53906	10877.1377	10953.5127	11386.33691	11405.4873	11534.14063	11698.93262	12211.4248	12891.65723	13416.49805	13718.32227	13726.35938	13707.2168	13892.46094	14188.48242	14417.86621	13180.72656	12689.83496	13673.97559	14103.90137	16071.95996	17445.45703	18111.23242	18806.58398
35	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	33972.14453	33931.86719	33883.98047	33597.50391	33374.16797	33054.79297	32728.68555	32327.5332	31934.52539	31558.29688	31158.35352	30905.64648	30597.38477	30142.8418	29780.01953	29610.98242	29414.32422	29620.66602	29650.80469	29466.93359	29456.0957	29521.44727	29713.33398	30380.93359	30872.38477	32041.56445	32987.79297	34344.21484	35546.66797	37522.53125	40004.23047	42818.90625	46489.87891	50035.27344	54155.44922	59535.78516	65445.5	71143.8125	77413.09375	84738.52344	89775.92188	95919.07031	104989.1953	116254.4688	130778.1016	145634.3281	161762.7188	179704.4375	194556.5469	210421.9531
36	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	12699.33496	13109.63672	13545.30664	14002.19824	14528.45801	15572.61816	16863.22852	17839.77148	18755.86914	19481.29492	20824.84375	21841.35352	22507.74219	23354.84961	24541.50781	25663.83594	26906.37109	28867.8125	31894.93555	33977.39453	36564.64063	37206.69141	36879.52344	37443.48828	39565.5	42829.91406	46348.10938	49716.98438	53502.91406	57110.83203	60925.46094	64739.40234	68280.25781	73207.45313	77738.09375	81666.45313	84550.09375	86879.55469	89286	91371.71875	93426.00781	97257.02344	101328.625	104815.8594	109525.9375	115089.2578	122379.2891	131761.8438	145420.1719	159650.0781	173103.0625	183661.7656	182872.4219	189430.4531	196692.5938	202993.375	209305.8438	225862.4688	237283.6719	249906.4375
37	578150.5625	608856.5	636389.125	670567.4375	693625.3125	727579.5	780056	824864.5	860105.4375	900412.1875	935613.625	970473.1875	1013021.188	1057994.875	1108540.875	1174878.25	1245910.5	1302806.625	1361350.125	1428233.375	1493499.125	1556681.375	1618937.5	1685955.625	1767050.25	1852945.5	1934439.5	2016942.5	2093811.875	2180661	2271029	2414187.25	2556888.25	2695725.5	2851516.75	3002236.25	3127815.5	3279011.75	3464695	3662761.25	3838143.5	3997931.5	4140323.75	4268425.5	4399555	4501595.5	4590814	4613069	4638984.5	4659037.5	4508144	4378532	4248475.5	4373955.5	4522782	4703907.5	4961967.5	5201214.5	5423415	5772218.5	6160862	6584164	7023821.5	7443675	7889559	8333818.5	8527152	8399451	8555011	8721109
39	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	579.7781372	640.0040283	705.9152832	781.8297729	868.2022705	961.4006958	1061.848389	1171.726685	1291.511719	1429.015137	1575.122681	1742.874023	1921.28833	2112.231445	2353.012451	2539.56665	2777.548096	3022.110107	3366.642822	3705.140137	4030.118896	4373.023438	4721.458984	5082.5	5455.780273	5841.437012	6244.111328	6677.416016	7288.219727	7874.250977	8414.984375	8965.927734	9530.817383	10113.44043	10703.88574	11353.71777	11969.45703	12562.41797	13137.28418	13587.74316	13979.44141	14323.69434	14575.48242	14672.71094	14820.2168	15011.56055	14832.89355	15058.60254	15511.46289	16056.44629
40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5884.207031	6146.944824	6426.081055	6658.722656	6899.785645	7110.14502	7313.976074	7410.99707	7556.555176	7706.188477	7866.521484	8069.011719	8240.011719	8481.038086	8549.643555	8571.28125	8547.668945	8564.006836	8500.480469	8534.948242	8405.993164	8388.420898	8244.329102	8195.287109	8150.631348	8297.713867	8422.574219	8504.635742	8512.222656	8564.054688	8709.428711	8809.850586	8921.667969	8947.59375	9078.248047	9261.652344	9100.714844	9018.116211	9000.863281	9144.055664	9240.620117	9360.196289	9472.654297	9453.436523	9452.175781	9586.22168	10080.36133	11215.78125	13190.54785	16104.52734	19796.97266	22662.47266	23253.93555	25260.32813	27053.44336	27770.03516	28443.77734	31075.3125	31512.13672	31822.44531
41	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3403.710205	3703.778564	3926.592529	4242.126465	4536.302734	4706.517578	4931.148926	5222.804688	5490.961426	5838.160645	6257.183105	6635.688965	7022.748535	7372.183594	7958.619629	8856.058594	9607.819336	10210.62695	10636.78516	10702.28711	10684.66992	10680.77832	10647.47754	10412.1416	10215.70898	10123.91504	10092.85547	10162.5293	10268.67969	10383.68359	10460.14551	10557.85059	10707.40527	10832.93555	10969.4668	11070.52832	11211.75195	11364.03516	11574.00195	11794.44434	12025.49023	13453.80566	16307.45605	18576.68164	20491.42578	22567.1582	25655.1582	28698.38086	32053.36133	35652.16016	39623.67969	44179.77734	41049.94531	39674.22656	48228.3125	49935.73047	59662.51563	45017.23438	45990.40625	47048.18359
42	-999	64809.35547	66226.53906	68599.17969	69946.17969	71676.51563	73115.97656	73817.39063	75943.88281	78598.32031	81192.88281	85708.74219	88507.39844	91630.38281	98855.24219	104702.6797	115158.1797	121732.0547	130408.6484	139539.7969	150597.3594	163514.5625	173163.8906	180975.0469	189577.4063	188693.3125	192205.875	199731.6094	203296.8438	211130.25	222998.625	236008.1406	239333.8438	239075.3281	245509.6094	250598.5469	257143.7969	269517.75	287195.4375	312866.5313	340115.5	372182.9063	405483.7813	438775.9688	484568.875	528477.125	571286.5	606522.6875	628919.8125	646147.9375	652358	658725.75	671025.375	689215.375	717468.75	753943.875	807561.9375	879532.625	972022.875	1071182.25	1181123.75	1292031.125	1383793.875	1565825.75	1510721.625	1747526	1800800.875	1949156.75	2009627.125	2075795
43	-999	-999	421053.6875	449551.125	481827.375	510358.9063	544700.3125	580562.6875	646697.0625	745592.3125	823732.75	834142.625	826975.5	838191.0625	866296.3125	914538.9375	981604.8125	1015467	1048063.625	1091037.375	1183777.625	1286019.25	1385869.375	1488689.875	1611402.75	1757434.75	1887548.5	2021214.875	2179063	2340251.25	2528921.25	2718689.5	2928797.25	3142488.5	3394237.5	3712964.5	4048060.5	4400505	4813216	5117349	5404394.5	5721315	6211552.5	6929743.5	7724839	8583782	9525697	10529900	11740840	12966384	14236407	15759915	17536190	19703782	22163566	25002166	28461476	32760308	37980100	44643404	51907732	58610932	63397776	68379848	73028176	75872464	80571544	85568768	93338152	101544168
43	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	38443.875	40874.05078	44550.69141	49887.25	55723.19922	62207.33594	67077.85156	70731.14844	73823.50781	76968.07031	80453.51563	85351.63281	90426.21094	96049.71875	101043.5391	106374.0625	112113.1563	120272.1016	128994.1016	139639.4688	152681.7656	168789.9375	185662.0938	201261.2344	218704.5156	236822.4844	257674.0313	284209.6875	316968.375	356065.8125	403845.5938	461655.25	531405.375	608590.8125	699016	799522.8125	892584.8125	979919.875	1043258.438	1078070.75	1115436.375	1155051.875	1189851.25	1230891.5	1286870.125	1360514.5	1454308.5	1557624.75	1674421.625	1794421.625	1917344	2034452	2113565.75	2319683.5	2380775	2453276.25	2492740.75	2537193.5	2561054.25	2566180
