1.158640227	0.020229885
1.067988669	0.030344828
1.079320113	0.035862069
1.21529745	0.031264368
1.21529745	0.026666667
1.283286119	0.023908046
1.339943343	0.026666667
1.373937677	0.028505747
1.407932011	0.027586207
1.441926346	0.027586207
1.464589235	0.029425287
1.430594901	0.030344828
1.396600567	0.031264368
1.294617564	0.03862069
1.339943343	0.042298851
1.351274788	0.032183908
1.407932011	0.042298851
1.47592068	0.044137931
1.521246459	0.045057471
1.47592068	0.033103448
1.543909348	0.032183908
1.623229462	0.031264368
1.600566572	0.036781609
1.555240793	0.037701149
1.634560907	0.03954023
1.668555241	0.042298851
1.770538244	0.042298851
1.566572238	0.053333333
1.611898017	0.057931034
1.69121813	0.059770115
1.69121813	0.064367816
1.759206799	0.062528736
1.827195467	0.064367816
1.849858357	0.068965517
1.906515581	0.073563218
1.997167139	0.072643678
1.917847025	0.068965517
2.121813031	0.065287356
2.042492918	0.055172414
1.95184136	0.047816092
1.895184136	0.047816092
1.883852691	0.046896552
1.838526912	0.050574713
2.065155807	0.069885057
2.133144476	0.072643678
2.212464589	0.075402299
2.40509915	0.070804598
2.393767705	0.07908046
2.348441926	0.08091954
2.348441926	0.085517241
2.269121813	0.089195402
2.235127479	0.090114943
2.178470255	0.084597701
2.121813031	0.088275862
2.031161473	0.08183908
2.416430595	0.094712644
2.461756374	0.097471264
2.552407932	0.097471264
2.518413598	0.094712644
2.563739377	0.089195402
2.507082153	0.088275862
